database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	id	hlh-30_1h_starv_rep2_1-F,2_01_21838	hlh-30_1h_starv_rep3_1-F,3_01_21821	hlh-30_1h_starv_rep4_1-F,4_01_21817	hlh-30_2h_starv_rep2_1-F,7_01_21775	hlh-30_2h_starv_rep3_1-F,8_01_21841	hlh-30_2h_starv_rep4_2-A,1_01_21824	hlh-30_3h_starv_rep1_2-A,3_01_21772	hlh-30_3h_starv_rep2_2-A,4_01_21842	hlh-30_3h_starv_rep4_2-A,6_01_21794	hlh-30_4h_starv_rep1_2-A,8_01_21825	hlh-30_4h_starv_rep2_2-B,1_01_21846	hlh-30_4h_starv_rep4_2-B,3_01_21832	hlh-30_6h_starv_rep1_2-B,5_01_21828	hlh-30_6h_starv_rep2_2-B,6_01_21819	hlh-30_6h_starv_rep4_2-B,8_01_21797	hlh-30_16h_starv_rep1_2-C,2_01_21806	hlh-30_16h_starv_rep3_2-C,4_01_21829	hlh-30_16h_starv_rep5_2-C,6_01_21807	hlh-30_fed_rep1_1-E,4_01_21812	hlh-30_fed_rep2_1-E,5_01_21820	hlh-30_fed_rep4_1-E,7_01_21798	WT_1h_starv_rep1_1-A,6_01_21818	WT_1h_starv_rep2_1-A,7_01_21779	WT_1h_starv_rep4_1-B,1_01_21789	WT_2h_starv_rep1_1-B,3_01_21830	WT_2h_starv_rep3_1-B,5_01_21786	WT_2h_starv_rep5_1-B,7_01_21776	WT_3h_starv_rep1_1-B,8_01_21782	WT_3h_starv_rep3_1-C,2_01_21771	WT_3h_starv_rep4_1-C,3_01_21799	WT_4h_strav_rep2_1-C,6_01_21811	WT_4h_strav_rep3_1-C,7_01_21795	WT_4h_strav_rep4_1-C,8_01_21823	WT_6h_starv_rep2_1-D,3_01_21788	WT_6h_starv_rep3_1-D,4_01_21787	WT_6h_starv_rep4_1-D,5_01_21843	WT_16h_starv_rep2_1-D,8_01_21802	WT_16h_starv_rep3_1-E,1_01_21801	WT_16h_starv_rep4_1-E,2_01_21833	WT_fed_rep1_1-A,1_01_21822	WT_fed_rep3_1-A,3_01_21845	WT_fed_rep4_1-A,4_01_21847
					685.5652762				14.96003436												Cluster_1572	66537.164	45639.797	59987.082	36451.508	41248.805	63536.51	37947.977	56711.875	64259.08	57647.816	63881.074	48564.535	53907.15	63369.445	69013.766	34905.34	41638.62	66127.02	65430.05	74453.04	54839.125	67512.945	58465.02	50999.13	27961.797	61067.484	49830.348	54668.613	53409.66	56004.344	53494.99	42424.926	55878.3	56439.74	55278.004	51016.176	57433.242	39370.176	37827.19	55803.81	50225.125	37661.863
					685.5638263				15.14697727												Cluster_1573	9733.682	6420.7925	9559.506	6085.4023	6610.435	8453.95	4680.969	8414.543	10248.688	6681.941	9444.883	6825.203	7353.684	10722.765	10732.944	5083.2144	5251.3125	10154.2295	8202.353	11036.582	8276.92	10925.661	11681.354	10858.281	3476.474	10679.188	6967.0264	9575.443	9728.821	11053.938	11170.512	8467.004	10599.279	12157.741	11667.862	10160.904	11018.502	8462.947	7815.309	8358.8125	7821.4937	7668.0835
					685.5746656				16.76547503												Cluster_1574	17939.326	45585.082	24081.412	32463.83	103390.766	24248.887	34552.574	17872.12	12974.801	32007.135	16654.77	30767.756	39977.16	16909.371	17968.785	36661.934	34049.27	22275.068	32775.03	14031.448	16675.377	23547.078	17680.482	19002.098	31026.283	23145.514	20503.291	24185.064	19089.678	18591.746	15563.469	14129.587	33515.31	12624.327	17933.938	20521.51	17125.402	32839.926	20193.436	21057.545	18814.242	13632.486
					686.467665				15.66055775												Cluster_1575	10362.028	47831.82	2988.034	12268.613	51674.945	15857.167	20270.928	8022.1177	6704.201	32346.295	11381.322	38862.203	34581.215	12870.493	8837.893	38588.31	41872.188	19374.506	31495.426	10406.591	23471.271	25166.508	13644.451	6074.557	30646.223	9525.633	55686.35	12037.399	7702.901	11173.52	15922.125	9705.14	25788.404	11647.706	16651.012	19144.996	12135.951	21506.354	17412.465	12671.387	20589.383	8055.11
				PE(14:0_18:2)	686.4781416				12.72318769												Cluster_1578	10923.523	4475.3013	11897.388	1751.4122	7054.821	12901.323	1240.8547	9281.208	11999.296	13580.196	10083.384	9490.1455	10829.797	10757.209	15548.109	2350.6	3031.1548	6819.0674	8416.781	9551.337	7788.237	7649.527	10181.859	14014.525	1526.5131	13137.63	10949.167	4584.9097	10716.476	13537.878	12973.135	12018.783	12828.83	13091.732	11223.805	12002.292	13395.517	6732.1455	6522.9873	4919.8413	4206.476	7605.692
					686.4769915				13.0252814												Cluster_1579	494.17395	1674.631	3287.7717	76.75063	563.1301	2162.4233	45.975056	247.3883	1568.0203	993.07587	258.0203	413.81833	932.7967	214.54651	998.6855	NaN	NaN	2803.717	4099.4873	672.3754	2400.4043	4618.6865	1321.9597	2980.8682	NaN	1738.8264	1598.4808	1592.8544	1128.9281	1613.7085	668.0779	1076.4536	829.188	342.8794	669.76855	512.5493	NaN	NaN	46.300636	3630.1477	1815.4685	2841.454
					687.5244772				15.19874208												Cluster_1580	12295.494	10309.641	19442.191	19746.416	18550.102	16630.387	3213.9028	25579.074	20354.824	8282.6455	29628.27	11707.1455	8763.27	24650.793	10409.709	8622.668	10040.238	17364.965	6973.819	23818.918	9803.195	7937.353	9387.468	7921.0815	26617.752	20154.49	14124.354	10687.867	16526.77	16608.22	22879.236	17145.906	11485.814	23929.012	23784.11	18769.13	25844.441	7232.083	16770.09	8794.118	8879.862	9651.837
					687.5222175				15.48850718												Cluster_1581	6151.8384	9247.054	22253.02	13705.757	15738.187	21428.822	2926.953	13550.742	26539.26	5911.6567	16252.414	12756.844	4804.014	14536.701	10191.512	4821.5864	5862.5757	14629.528	5407.141	13589.137	11406.301	7537.484	6161.5815	8838.667	8070.581	25912.102	5006.923	8874.145	17163.932	21933.06	16573.668	20540.707	12820.668	16266.903	25857.578	21963.186	20193.53	5041.2676	15417.928	8617.803	13389.143	11876.351
					687.5242312				15.80801354												Cluster_1582	94426.86	35807.473	84147.47	150452.66	58793.867	69566.38	23899.355	121676.875	85734.11	60552.215	151449.38	55861.957	65031.76	153572.23	91113.15	110573.83	97636.53	64093.53	44173.613	120886.83	50214.855	48313.777	78604.516	61121.34	94534.98	94380.75	29227.438	53105.1	75458.16	84761.69	110435.19	90446.65	71316.92	119966.53	99934.78	101832.625	137697.38	101169.45	128739.25	47244.426	45587.496	55634.754
					687.5177541				6.463652035												Cluster_1583	218.36299	450.56155	590.2615	1329.456	NaN	22.86659	3784.1045	599.2926	2222.5613	NaN	453.48523	1631.5116	NaN	342.7834	73.929634	NaN	NaN	23.661243	NaN	311.55362	719.2546	NaN	NaN	538.60406	NaN	735.6716	NaN	1287.8041	1796.4387	173.74104	217.81573	1452.3762	NaN	267.34113	491.789	545.8356	281.51813	48.163704	90.80076	419.68066	819.77826	1972.4001
					687.5895436				17.39836682												Cluster_1584	1267.4951	1253.0034	1024.426	2722.2686	1140.9976	946.8564	1605.4911	1321.0619	669.34204	1597.6162	1094.9808	1411.7369	2193.6465	1110.294	1100.2297	2426.6921	1965.4318	1079.266	1147.3527	1114.5494	621.5991	1041.913	1223.3868	1260.4634	3562.7334	1045.4138	1377.3226	1322.7965	1139.4131	1014.0263	1032.3364	890.8957	1718.3141	861.37195	1113.0753	1186.5596	680.74615	2288.163	1337.6484	771.5118	853.8587	639.3211
					687.5899618				17.55962725												Cluster_1585	1941.5256	6334.75	4064.0479	4267.4688	11900.557	2981.4814	5864.4277	2377.4243	1771.3999	4923.7563	2118.2878	4975.9277	7068.702	2043.6011	2017.4263	3256.3508	3360.1748	3027.7559	4334.5234	1859.7577	2476.2778	2792.3325	2058.6233	2513.8618	4138.2427	2746.2996	3904.4485	3039.1711	2334.6191	2094.185	1885.146	2068.6255	3584.7031	1568.1711	2200.8718	2354.9568	1821.5686	2728.0225	2346.4004	2805.5427	2775.4915	1673.6526
					687.5988799				16.37830789												Cluster_1586	13969.367	19810.379	22516.71	14181.576	24974.717	20466.943	13694.427	11673.819	16906.68	19059.934	12903.359	16671.988	17364.758	13926.956	18198.262	14865.463	12402.638	17653.988	24038.588	14645.613	16297.38	18769.682	12991.289	21207.201	13274.855	18171.32	10386.445	17141.252	15319.375	16437.65	10804.7	14499.098	20516.33	9908.795	15296.353	13417.492	7645.27	15082.757	14064.664	14219.559	16423.992	14204.065
CHEBI:136145				PE(14:0_18:1)	688.4950805				13.7269218												Cluster_1588	21069.457	29032.416	63714.2	13490.513	26606.602	47810.58	6564.59	14970.812	38479.2	26726.473	16356.883	20246.584	22075.834	17494.445	26955.43	12332	6614.9756	42853.785	61589.84	23801.959	51997.15	62139.246	33936.066	54351.72	6316.125	38676.926	37457.184	29011.025	31360.357	37732.1	28708.865	28528.17	29323.549	29863.834	24821.492	23612.52	49313.758	14284.778	15256.987	49333.008	35163.023	45647.895
					688.4922104				13.94939238												Cluster_1589	498.60303	876.8411	2062.0613	83.1405	433.45755	1331.2714	113.31995	263.43735	937.14716	827.87085	336.9551	565.70844	581.745	390.5003	556.8092	21.4487	77.311424	1487.5785	2716.3242	499.84198	1656.245	2574.154	1440.913	1712.3899	100.55074	1082.8138	3272.412	872.95337	775.7026	1044.7415	869.27	623.3456	586.6116	779.0431	433.92682	514.852	766.49384	148.02773	119.51131	1974.5823	978.88635	1487.1884
					688.5224745				15.69119224												Cluster_1590	36661.098	20287.55	31187.57	33219.19	19356.686	27789.186	13530.759	30010.744	26425.28	20030.805	31539.988	17423.3	27547.947	31249.525	32800.51	20188.986	20092.277	21114.383	27699.13	39425.98	28903.902	21039.111	24454.182	23806.535	15819.576	22974.574	10585.876	20089.375	21803.648	23450.963	21648.668	21445.049	20534.854	23052.207	21643.76	20394.646	10835.29	18854.875	23666.951	17285.012	19040.424	18901.72
					689.5373842				16.21775326												Cluster_1592	1683.8759	728.45325	1834.2821	6624.511	854.8374	1877.8188	688.9166	4795.8257	2936.7678	789.2027	5924.8022	967.466	795.19196	7296.605	1128.6768	3991.744	4319.3823	2348.9868	821.03564	3881.1582	1131.7356	908.70935	1155.3876	749.21234	2799.2415	2865.825	1071.2029	1235.7273	2192.298	1940.5037	3405.3066	2429.1199	1039.7522	4285.2144	3317.0803	2665.328	5541.0054	2075.849	4879.2837	1272.1143	629.42175	1009.8013
					689.5392994				16.45930986												Cluster_1593	5508.8994	2365.0547	5904.4204	13292.948	3560.6785	5781.7383	1257.9468	7105.7505	6558.717	3357.563	9379.973	4347.9243	3969.628	9582.358	6701.4863	7765.4756	7253.5415	4458.4014	2483.7666	7024.539	3656.991	2948.7695	4878.11	4750.8267	4191.606	6724.685	870.4858	3000.9663	6023.285	6739.109	7606.1367	7206.1367	5926.901	8373.939	8269.93	8350.789	10721.598	7997.5	11591.089	2929.179	3882.9338	4339.544
					689.5360199				5.652051268												Cluster_1594	324.68365	364.66144	166.14742	859.72797	NaN	125.557365	3023.0386	851.0012	1197.7748	NaN	651.0722	1065.3938	NaN	512.7954	NaN	NaN	90.80548	250.16293	NaN	282.24927	794.89514	NaN	150.65929	288.44116	NaN	282.4554	NaN	732.57294	741.99603	288.52832	397.6401	380.81393	NaN	443.39075	411.55847	470.7341	339.49127	NaN	227.49347	1054.9861	1143.3334	1704.0795
					690.5091037				14.62912661												Cluster_1595	2880.6287	2130.79	3784.0876	1122.6353	1184.3452	2890.0051	946.52167	2079.808	2509.2253	1612.9725	2040.2872	1151.9363	1939.1986	2372.8	2360.9802	881.1836	715.8131	2770.325	4181.2974	3488.3032	3747.4993	3413.3125	3777.1428	3140.0017	2464.0107	2374.5098	6476.156	2274.7913	2167.4275	2263.1763	2624.2202	1906.2635	1680.5175	2613.7964	1490.8704	1596.1177	762.02167	933.5617	1209.9199	3020.2488	2749.8208	3058.2117
					690.5095057				14.82527761												Cluster_1596	3433.8647	3754.333	5638.766	2024.3025	3151.2803	4733.2295	2419.8635	3922.4097	2996.1233	4258.3604	4441.3184	2766.1782	3985.6802	4629.786	2986.571	4331.262	3709.564	2592.1638	8619.448	1978.9052	6463.801	5134.5444	4557.21	4969.293	4150.372	4242.878	6073.6143	1397.3958	3161.8984	3902.1519	5689.887	2931.5322	3094.3928	5899.942	2473.8484	3286.5852	6527.9966	3360.2998	3644.3977	8468.407	4901.3667	6221.1753
				PE(15:0_17:0)	690.5119886				14.43542731												Cluster_1598	19899.824	13268.716	25456.807	14559.368	11829.85	19583.955	5769.1626	15330.737	19137.877	10352.829	15220.998	10051.669	12858.437	14704.157	20918.26	5388.9775	5767.2207	14144.343	16666.738	21693.025	17286.715	15192.324	14942.662	23063.41	4633.232	22133.193	9152.511	13170.208	20348.217	20558.889	12267.548	18513.709	18057.547	12252.03	17862.402	15289.718	4102.9946	12148.527	15524.188	10956.305	14973.564	16698.049
					690.5454433				15.87869988												Cluster_1599	16361.021	10533	20687.857	10805.385	8068.695	16074.18	5793.5986	15932.439	15031.048	8598.106	16042.507	7933.573	9481.107	15649.712	13290.565	6224.2783	6396.437	13038.755	17804.223	21501.393	21553.832	15398.24	12554.689	17404.053	5845.631	15120.125	5138.6025	10789.848	12752.16	14478.9	12375.073	11876.605	11382.493	12301.35	12888.173	11422.473	10099.757	6777.768	11120.764	15215.332	19242.902	17798.223
					475.2128574				1.271861224												Cluster_0668	NaN	NaN	324.4329	NaN	NaN	51.690132	24.447079	43.278824	16.311657	NaN	NaN	NaN	NaN	NaN	1081.4664	NaN	NaN	782.6623	217.3178	1015.75024	435.08636	169.57314	137.32329	455.8061	114.87572	206.35329	44.147884	NaN	4.0325723	971.12	NaN	15.853592	NaN	NaN	253.47682	NaN	327.34937	NaN	193.9987	476.20938	583.0625	532.19727
					691.5524708				16.55226307												Cluster_1604	3921.4604	1096.9574	3330.7322	9024.341	2021.7299	2897.9775	256.30313	9196.432	5865.592	1848.1453	11757.927	2944.579	2161.6	10711.105	3441.2778	2703.432	2947.3743	2357.3438	344.05783	8143.533	1001.3175	715.5503	1380.9385	1546.0466	6228.612	4861.1763	593.3209	1629.5195	3796.947	4339.4116	5221.3623	5430.707	3234.1716	5029.9023	7429.156	6701.268	10341.859	2474.2668	7487.523	728.1666	1308.1259	1347.2911
					691.5539559				16.85635119												Cluster_1605	1580.218	1288.1439	3273.2834	6021.655	1863.867	2390.2087	723.5014	3732.2363	3399.869	1354.5232	5222.801	1603.5868	1053.9907	5614.2227	1501.7633	3103.9443	3322.3943	2741.0342	1163.2543	3516.123	1697.8593	1161.0458	921.0797	1322.5415	2270.8176	3121.7751	580.23004	1323.0995	2321.3235	2552.9956	2764.6477	2971.264	1502.7196	3387.257	3191.1829	3434.4402	4002.2886	1188.7876	4573.5176	1906.744	1556.4442	1705.9559
					692.4207322				16.39638415												Cluster_1606	12605.081	25926.748	12590.4375	20737.652	76208.32	12474.873	11470.297	19442.318	10308.005	46363.758	18617.156	41397.66	27110.82	11780.883	19429.254	18361.973	59803.402	19345.492	16548.535	13358.946	29352.312	13658.451	6847.8184	2376.878	46498.184	6621.8804	76924.875	7473.7075	5826.94	6864.4707	16435.154	12651.214	11758.197	15017.348	8041.4033	9588.635	6691.6147	16114.178	24118.5	7374.362	23952.812	3762.6287
					693.4122365				4.8074355												Cluster_1608	792.8538	1636.5814	2716.0986	2164.3833	3627.8354	1017.4163	2847.7505	949.6175	753.4007	460.31802	938.79376	1746.9128	1394.7662	995.82947	429.45703	1394.8191	1473.4355	1224.5845	NaN	758.3124	854.4412	196.31728	395.3665	732.56793	1173.7843	2112.3184	NaN	1354.5032	1197.3726	806.0841	960.3204	727.5708	735.8764	770.24817	939.5954	970.2362	960.3909	545.0591	876.315	837.469	952.9583	619.27045
					429.2085947				1.278701647												Cluster_0555	NaN	NaN	470.17892	NaN	NaN	254.6341	145.40692	41.81868	203.14818	NaN	70.048	NaN	NaN	NaN	1258.7375	33.284164	NaN	1148.1155	418.35916	1139.2454	1813.3671	559.4342	112.55586	703.41156	134.15422	807.02	322.67276	NaN	133.67377	1569.9253	NaN	174.22763	36.080486	38.995625	471.6226	NaN	373.98294	NaN	177.39021	1600.5563	1089.9708	696.13824
					743.4661548				11.60255865												Cluster_1994	954.06726	NaN	672.45294	NaN	NaN	NaN	NaN	NaN	362.17737	68.22401	190.56735	NaN	6341.107	206.60178	535.9665	NaN	NaN	NaN	41.364258	328.35233	NaN	344.47287	1037.2761	818.01825	497.99655	549.08435	NaN	1940.9973	256.7899	80.72768	159.80966	166.85645	79.786964	401.35568	92.08188	101.12012	595.61273	NaN	28.55313	NaN	NaN	126.44826
					693.5678698				17.24573263												Cluster_1613	507.91208	379.1795	1483.502	859.2067	250.5008	1071.3186	NaN	1290.0116	1748.5935	93.10848	1251.6326	572.3197	22.88806	1080.3872	552.2139	56.784557	70.61064	964.18567	71.08973	982.97626	496.62067	230.61623	486.47363	623.2988	904.7794	1402.4307	564.2251	304.17734	1055.2393	1254.001	1629.8188	1206.0669	662.0097	1515.7234	1290.2539	1307.5234	1325.2104	147.7415	1335.7722	302.9558	584.36475	754.0207
					693.5677668				17.43894792												Cluster_1614	649.7519	304.39163	810.3303	2268.4187	NaN	453.51718	48.6266	1499.2107	962.50256	275.81726	1762.7086	310.8019	188.68141	2052.2964	475.97034	1572.7157	1275.6255	848.995	78.84371	1320.5889	324.09464	285.0318	351.67267	361.81488	686.05273	1139.8746	52.16422	429.82278	885.7197	699.2534	1090.8344	1032.6593	375.87564	1316.9994	1404.1312	1263.8325	1307.8485	836.7721	2045.3907	282.63126	219.60501	390.5205
					693.5683253				17.63825462												Cluster_1615	1553.8113	1578.9382	3606.0974	924.7789	2485.995	2316.0295	1000.6271	2333.1204	2902.0698	1848.2104	2435.769	1480.3842	1146.2607	2186.2732	1312.7015	437.65668	449.62344	4698.1978	1862.2756	3378.003	1271.316	2174.555	1352.8767	1726.2933	551.09045	3908.0747	287.46515	2368.9983	2935.655	2862.9092	2091.4585	3019.6023	1930.6729	1980.8162	3307.721	2689.1143	473.70853	1149.0865	1473.9318	2219.4614	1102.1519	1631.3636
					694.6357531				18.11655489												Cluster_1616	2524.438	1200.2603	2348.1946	2248.5664	541.23987	2094.0898	1078.3026	1873.7672	1661.756	1768.3973	2056.7847	1248.8483	1336.4365	2264.5662	2097.836	1704.5449	1168.1912	2538.2693	2350.4102	2709.5173	2156.1362	3252.0503	4030.324	4009.5479	2376.7166	2455.12	2291.041	2446.069	2128.4377	2483.359	3160.4414	2028.5288	2753.796	3187.3767	2219.0044	2337.87	2402.1223	4234.649	3584.1008	2967.9414	1812.5386	2675.6367
					694.6366407				18.26197362												Cluster_1617	5527.6353	2890.3123	4634.6406	2739.1873	2999.0356	4153.874	4060.544	4236.124	4282.7656	4519.919	3942.548	2960.1052	4872.788	4289.789	4890.143	1618.6345	1392.394	5035.016	4552.5723	6243.627	2654.0312	5476.335	8235.54	5986.6074	2665.2183	4727.923	7401.5273	5275.2227	3899.2456	3717.805	4868.9287	3348.5784	3604.5884	4529.7134	3311.7632	2511.5283	1695.3394	2618.3623	2238.13	4340.805	2377.4392	2983.5989
					694.637944				18.73778403												Cluster_1618	NaN	NaN	NaN	NaN	NaN	81.56105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.347652	1929.2623	NaN	NaN	63.816463	157.45769	2.7635596	NaN	7.1281476	28.838291	NaN	11.139223	NaN	NaN	NaN	NaN	NaN	NaN	43294.93	NaN	NaN	NaN	NaN	NaN	163.6043	NaN	55.29935	3.4185152	419.46875
					695.4898672				13.56372339												Cluster_1622	757.9607	506.96033	993.4839	853.0849	1600.8042	748.847	718.8008	1543.6079	1148.7754	884.17456	1880.0609	498.3476	1221.8965	2066.482	655.8402	630.399	576.1082	1338.2969	362.69638	1478.0571	333.5726	826.0287	1575.1561	648.28625	4348.072	1299.1827	3206.0046	1180.6791	1095.9578	1175.993	3383.3147	1473.8118	785.2838	3165.6523	1540.2141	1315.1809	801.2563	493.2952	1061.3417	694.25415	474.0442	686.01605
					695.5466356				15.37196691												Cluster_1623	919.7197	NaN	157.12123	177.81113	NaN	406.25995	72.589294	469.73065	584.26575	151.82329	459.4081	388.1742	389.93616	359.62317	546.1657	432.60535	266.4342	207.06631	182.01653	239.1394	339.0472	456.8052	400.6734	422.84955	94.72595	81.48294	16.696827	213.78592	354.84995	412.08447	510.76163	493.75293	349.28952	472.45816	268.2967	397.2372	624.63745	194.70078	259.8615	168.24596	733.62067	1030.9269
					695.5470067				15.59296605												Cluster_1624	1000.11584	367.4877	268.1389	693.66614	NaN	808.80884	411.17847	841.148	606.7325	774.83545	696.0791	643.8163	635.49646	915.8748	1110.4312	1426.1588	1069.8334	601.9465	768.12054	543.08936	730.2238	964.95935	861.1572	604.0029	737.52057	339.30072	498.15097	401.58542	835.7191	747.4766	766.0597	740.41547	492.88525	670.15894	942.8013	668.43933	923.98724	835.5976	824.4891	550.7404	509.52878	676.55206
					695.5836555				16.25852085												Cluster_1626	634.18787	NaN	104.920685	25.329578	NaN	283.61566	NaN	371.7126	465.56644	NaN	641.0991	49.724632	NaN	828.65936	498.04105	NaN	NaN	330.01248	NaN	898.36975	226.28548	300.8585	494.38913	NaN	25.298588	337.5463	NaN	224.14987	389.91055	525.423	538.37585	342.41873	395.648	627.11725	539.281	291.8522	288.6771	151.35869	306.47543	169.05536	99.43397	182.54926
					696.5423532				17.06715493												Cluster_1628	478.78986	4262.865	1492.5167	1187.5093	13009.285	1103.7983	1549.6317	846.33966	549.49506	1547.8219	488.379	2161.2083	1256.451	447.74805	247.16829	368.4206	504.47607	1349.0519	1371.0796	473.77838	828.3544	887.92114	445.58585	511.43683	1010.8094	1168.635	1169.0138	1061.1047	988.2011	720.8998	577.8435	581.74384	1725.9729	379.89288	845.7993	999.6578	359.36682	695.9812	689.3344	1278.35	1119.6022	692.84985
					696.5460016				17.07401507												Cluster_1629	478.78986	4262.865	1492.5167	1187.5093	13009.285	1103.7983	1549.6317	846.33966	549.49506	1547.8219	488.379	2161.2083	1256.451	447.74805	247.16829	368.4206	504.47607	1349.0519	1371.0796	473.77838	828.3544	887.92114	445.58585	511.43683	1010.8094	1168.635	1169.0138	1061.1047	988.2011	720.8998	577.8435	581.74384	1725.9729	379.89288	845.7993	999.6578	359.36682	695.9812	689.3344	1278.35	1119.6022	692.84985
					696.6178873				17.39622664												Cluster_1630	53081.234	23155.814	31057.926	73568.45	25574.768	30947.04	24820.066	46112.035	29298.793	38926.566	48382.78	29403.555	48569.65	52607.656	46214.85	62774.96	48414.684	34567.78	27045.264	49838.965	21248.58	36037.285	49008.098	45906.07	93866.91	39048.156	39191.785	39962.492	37547.844	39103.945	44335.152	36365.66	50142.496	45734.465	44686.055	41204.164	32203.775	68228.01	56320.12	22518.684	24593.191	24072.693
					696.6184632				17.5567068												Cluster_1631	317625.34	189244.8	301953.8	179903.05	238702.7	253239.86	171950.73	239902.47	271931.12	259104.84	271001.75	192756.8	260119.44	267966	299516.16	146149.27	134525.94	277248.5	244542.02	352064.22	204707.66	306932.06	297889.97	341688.03	170495.12	281915.6	163537.03	275707.88	243175.72	257451.03	254466.47	235072.83	266329.75	248966.7	233987.69	207058.9	152420.77	181156.08	169891.02	212029.31	184611.39	204741.84
					696.6525524				18.38597587												Cluster_1632	237.43433	70.58207	615.0109	4.877045	NaN	691.6451	28.898952	122.997734	389.6549	165.55171	124.82537	109.33671	56.95573	149.98994	313.27612	NaN	NaN	652.99115	808.631	349.5673	1037.9515	1298.6604	311.98825	947.91693	41.017097	663.60974	423.93448	341.55927	289.42206	593.6662	160.44038	336.89697	527.60956	182.35255	376.93597	252.02408	97.5289	277.80563	266.679	972.0075	652.0535	894.50726
					696.6517002				18.52324503												Cluster_1633	3673.7273	3243.2417	5191.749	2127.2969	3011.2473	6435.2983	3385.7363	2923.8984	4913.099	5535.6875	3199.3684	3456.0017	3707.9304	3364.931	4661.399	2145.4436	1417.1334	5882.0894	6904.81	4759.798	3797.9346	9243.393	4980.7646	4931.2017	1846.482	4556.817	6252.819	4593.633	3365.7722	3421.2295	2498.7886	3265.1125	3116.7607	1726.462	2346.8438	2476.4766	591.7052	1643.3193	1274.844	6156.669	3326.155	4065.5315
					739.4345572				11.06776787												Cluster_1960	667.7184	NaN	218.30223	98.64853	NaN	NaN	65.430756	NaN	128.23848	96.94185	271.5423	NaN	880.0054	227.20448	491.331	90.29363	NaN	NaN	132.3531	536.26776	NaN	356.62973	482.08557	32.167423	265.19727	187.0965	38.476307	302.5698	151.93098	113.34977	214.46054	103.96877	NaN	243.61743	77.26041	NaN	195.92993	NaN	124.404976	NaN	NaN	NaN
					785.6083051				7.91202088												Cluster_2277	275.367	46.496044	246.39392	266.0343	NaN	168.79301	327.53156	180.30997	627.31415	NaN	192.31706	113.353386	NaN	208.57048	213.35187	NaN	NaN	54.78829	NaN	345.33527	578.2627	47.46345	109.08202	494.81503	NaN	291.35553	NaN	198.98901	755.15955	301.73755	127.343544	593.5637	69.15643	158.60878	491.0455	582.31323	NaN	NaN	96.78452	406.73032	968.38904	1365.9182
					697.5050985				14.41274312												Cluster_1640	1023.22144	164.36343	712.319	2114.388	338.70193	845.11743	151.99008	2137.8997	1202.542	588.54865	2635.5264	664.51697	644.2775	2627.3738	539.21967	890.5651	835.7941	917.01825	140.00212	1743.0723	234.88966	415.82864	937.8583	392.6702	3908.376	1501.8706	1202.82	878.94226	1091.2198	1178.3451	2675.2373	1294.2848	636.2408	2596.478	1860.5818	1364.0587	1269.7166	528.228	1589.7051	346.73425	325.6983	446.30447
